index,published,keyword,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added
4ffd6398d5478a1ececb80804d89cae5,2026-03-02T08:39:02Z,'avalancha',www.mundodeportivo.com,es,0.9,"Große Lawine, an der Basis mehr als 300 Meter breit, die fünf Skifahrer erfasst. Eine große Lawine überraschte an diesem Wochenende mehrere Skifahrer und Snowboarder im japanischen Skigebiet Madarao Kogen auf der Hauptinsel Honshu, etwa 240 Kilometer nordwestlich von Tokio.","Gran avalancha, de más de 300 metros de ancho en su base, que atrapa a cinco esquiadores","Una gran avalancha sorprendió este fin de semana a varios esquiadores y snowboarders en la estación japonesa Madarao Kogen Ski Resort, ubicada en la isla principal de Honshu, a unos 240 kilómetros al noroeste de Tokio.","Great avalanche, more than 300 meters wide at its base, which traps five skiers. A large avalanche surprised several skiers and snowboarders this weekend at the Japanese Madarao Kogen Ski Resort, located on the main island of Honshu, about 240 kilometers northwest of Tokyo.","Magna avalanche, plus quam 300 metra lata ad suam basim, quae laqueos quinque nartatores. Magna NIVIS NIVIS COMMEMORATUR Plures nautas et snowboarders hac volutpat in Iaponia Madarao Kogen Ski Resort, in insula Honshu in maxima sita, circiter CCXL chiliometra Tokyo ad occidentem.",https://www.mundodeportivo.com/solonieve/20260302/1004138842/gran-avalancha-estacion-esqui-japonesa-atrapa-cuatro-esquiadores.html,https://imagenes2.mundodeportivo.com/files/og_thumbnail/files/fp/uploads/2026/03/02/69a54c82da553.r_d.1613-1039-4000.jpeg,http://web.archive.org/web/20260302100618/https://www.mundodeportivo.com/solonieve/20260302/1004138842/gran-avalancha-estacion-esqui-japonesa-atrapa-cuatro-esquiadores.html,"Una gran avalanchasorprendió este fin de semana a varios esquiadores y snowboarders en la estación japonesa Madarao Kogen Ski Resort, ubicada en la isla principal de Honshu, a unos 240 kilómetros al … [+2378 chars]",,2026-03-05 20:59:51+00:00
0d71207ea60e96ccc0c7c1f985f80f14,2026-03-01T19:19:49Z,'Sistemas de alerta de avalanchas',www.abc.es,es,0.3,"Die Epstein-Allianz. Die Epstein-Allianz hat ihre Ziele weder mit der Aggression des letzten Jahres erreicht (wo der Iran sie mit seiner Reaktion eingeschüchtert hat), noch mit dem jüngsten „feministischen“ Aufstand gegen die Ayatollahs (eigentlich eine falschere als die Judas-Flagge, ausgeheckt von der CIA und der M...",La Alianza Epstein,"La Alianza Epstein no consiguió sus fines con la agresión del pasado año (donde Irán los intimidó con su respuesta), ni tampoco c on la reciente insurrección «feminista» contra los ayatolás (en realidad una bandera más falsa que Judas urdida por la CIA y el M…","The Epstein Alliance. The Epstein Alliance did not achieve its goals with last year's aggression (where Iran intimidated them with its response), nor with the recent ""feminist"" insurrection against the ayatollahs (actually a falser than Judas flag hatched by the CIA and the M...","The Epstein Alliance. Foedus Epstein sua proposita non consecuta est cum ultimo anno aggressionis (ubi Irania eos responsione sua perterruit), neque cum recenti ""feministarum"" seditione contra ayatollahs (falsior revera quam Iudas vexillum a CIA et M. exclusum est.",https://www.abc.es/opinion/juan-manuel-de-prada-alianza-epstein-20260301201942-nt.html,https://s1.abcstatics.com/abc/www/multimedia/opinion/2026/03/01/1507862860_20260301151547-U26576842524abC-1024x512@diario_abc.JPG,,"La Alianza Epstein no consiguió sus fines con la agresión del pasado año (donde Irán los intimidó con su respuesta), ni tampoco con la reciente insurrección «feminista» contra los ayatolás (en realid… [+2602 chars]",,2026-03-08 14:48:56+00:00
242f510b13bf6d97ac48ef0cb48c25e6,2026-03-06T13:54:10Z,'Vibraciones humanas o maquinaria',www.lanacion.com.ar,es,0.3,"Agostina Vietti, die argentinische Skifahrerin, die in einer Hochrisikokategorie Geschichte schreibt. Die 28-jährige gebürtige San Martín de los Andes sticht bei der Freeride World Tour (FWT), dem wichtigsten Ski- und Snowboard-Wettbewerb der Welt, heraus.","Agostina Vietti, la esquiadora argentina que hace historia en una categoría de alto riesgo","De 28 años y nacida en San Martín de los Andes, se destacada en la Freeride World Tour (FWT), la competición más importante del mundo de esquí y snowboard","Agostina Vietti, the Argentine skier who makes history in a high-risk category. 28 years old and born in San Martín de los Andes, she stands out in the Freeride World Tour (FWT), the most important ski and snowboard competition in the world.","Agostina Vietti, nauta Argentinensis, qui historiam in categoria summo periculo facit. XXVIII annos nata et in San Martin de los Andes nata, eminet in Freeride Mundus Tour (FWT), praecipua ski et snowboard certaminis in mundo.",https://www.lanacion.com.ar/deportes/agostina-vietti-la-esquiadora-argentina-que-hace-historia-en-una-categoria-de-alto-riesgo-nid06032026/,https://resizer.glanacion.com/resizer/v2/la-esquiadora-argentina-agostina-vietti-marca-I6QEL6LCS5E7FKVKZVH7G5QZWY.jpg?auth=601ac27eac7d99c05c62fa9b0d685b3bdcbd7029ac8127e6b18f158125cc6ded&width=1200&quality=85&smart=true&height=675,,"Agostina Vietti partió desde los 3200 metros y, a pura adrenalina, descendió por una pronunciada pendiente casi 500 metros, transitando por nieve virgen y a campo abierto, superando crestas y volando… [+8125 chars]",,2026-03-08 20:47:55+00:00
aaea0c03c6799699c705c133313fc820,2026-03-05T09:01:16Z,'avalancha',www.mundodeportivo.com,es,0.9,"Das iPhone rettet einem vier Stunden lang von einer Lawine verschütteten Skifahrer das Leben. Überraschend, aber wahr. Ein Skifahrer hat dank eines unerwarteten Sicherheitsgeräts, seines iPhones, einen Lawinenunfall überlebt. Das Smartphone ermöglichte es seiner Familie, ihn unter dem Schnee zu lokalisieren, nachdem er mehrere Stunden lang in der Station begraben war …",El iPhone salva la vida de un esquiador sepultado 4 horas por una avalancha,"Sorprendente, pero cierto. Un esquiador ha sobrevivido a una avalancha gracias a un inesperado dispositivo de seguridad, su iPhone. El smartphone permitió a su familia localizarlo bajo la nieve después de que quedara sepultado durante varias horas en la estac…","The iPhone saves the life of a skier buried for 4 hours by an avalanche. Surprising, but true. A skier has survived an avalanche thanks to an unexpected safety device, his iPhone. The smartphone allowed his family to locate him under the snow after he was buried for several hours in the station…","iPhone vitam nautae sepulti per 4 horas ab NIVIS CAVIAE servat. Mirum, sed verum. Avalanche nauta supervixit a consilio salutis inopinatae, eius iPhone. Mauris quis felis familiae suae permisit ut eum sub nive collocaret postquam aliquot horis in statione est sepultus.",https://www.mundodeportivo.com/solonieve/20260305/1004146121/iphone-salva-vida-esquiador-sepultado-avalancha-cuatro-horas.html,https://imagenes2.mundodeportivo.com/files/og_thumbnail/files/fp/uploads/2026/03/05/69a9458c2a799.r_d.586-330-0.png,,"Sorprendente, pero cierto. Un esquiador ha sobrevivido a una avalancha gracias a un inesperado dispositivo de seguridad, su iPhone. El smartphone permitió a su familia localizarlo bajo la nieve despu… [+2473 chars]",,2026-03-08 20:47:55+00:00
1b892b072f1779cfbb3becc744542497,2026-03-05T17:31:39Z,'avalancha',www.xataka.com,es,0.9,"Türkiye spaltet sich mit Spanien im Streit mit den USA. Und er hat etwas versprochen: allen kahlen Spaniern Haare zu geben. Als die spanische Regierung sich weigerte, den Angriff der USA und Israels auf den Iran zu unterstützen, geschah in den sozialen Netzwerken der Türkei etwas Unerwartetes: eine Lawine von Memes, Zuneigungsbekundungen und Preisnachlassversprechen von ca.",Turquía está a partir un piñón con España en su disputa contra EEUU. Y ha prometido algo: poner pelo a todos los españoles calvos,"Cuando el gobierno español se negó a sumarse al apoyo al ataque a Irán por parte  Estados Unidos e Israel, algo inesperado ocurrió en las redes sociales turcas: una avalancha de memes, declaraciones de afecto y promesas de descuentos en clínicas de injerto ca…","Türkiye is splitting hairs with Spain in its dispute against the US. And he has promised something: to give hair to all bald Spaniards. When the Spanish government refused to join the support for the attack on Iran by the United States and Israel, something unexpected happened on Turkish social networks: an avalanche of memes, declarations of affection and promises of discounts at ca…","Türkiye capillos cum Hispania in controversia contra US scindit. Et aliquid promisit: comam omnibus calvis Hispanis dare. Cum Hispaniae regimen ad impetum in Irania per Iunctus Civitas et Israel auxilium iungere noluisset, inopinatum accidit in reticulis socialibus Turcorum: NIVIS MEMES, declarationes affectionis et promissionum infringo in ca...",https://www.xataka.com/magnet/turquia-esta-a-partir-pinon-espana-su-disputa-eeuu-ha-prometido-algo-poner-pelo-a-todos-espanoles-calvos,https://i.blogs.es/c0e5be/hcl0xmlweaaivcd/840_560.jpeg,,"Cuando el gobierno español se negó a sumarse al apoyo al ataque a Irán por parte  Estados Unidos e Israel, algo inesperado ocurrió en las redes sociales turcas: una avalancha de memes, declaraciones … [+5258 chars]",,2026-03-09 20:58:20+00:00
1f60ec9391d3d486918f98aafe528fa2,2026-03-09T15:52:39Z,'avalancha',www.expansion.com,es,0.9,"Oman schränkt Privatjet-Flüge ein, da Millionäre aus dem Golf eine Lawine abfliegen. Der Flughafen Maskat im Oman hat Privatjet-Betreiber gebeten, die Einrichtungen nicht für „zusätzliche Flüge“ zu nutzen, und stattdessen...",Omán limita vuelos de jets privados ante la avalancha de salidas de millonarios del Golfo,"El aeropuerto de Mascate, en Omán, ha pedido a los operadores de jets privados que eviten utilizar las instalaciones para &quot;vuelos adicionales&quot;, otorgando prioridad a los...","Oman limits private jet flights due to the avalanche of departures of millionaires from the Gulf. Muscat Airport in Oman has asked private jet operators to avoid using the facilities for 'additional flights', giving priority to...","Oman limites privatae volatus gagates ob discessum nummorum a Sinu NIVIS. Muscati Airport in Oman quaesivit operatores privatis viminibus ad vitandum facultates ""volatorum additorum"", prioritatem dedit.",https://www.expansion.com/economia/financial-times/2026/03/09/69aeec58e5fdea47378b4594.html,https://e01-phantom-expansion.uecdn.es/49f86f377d5f5bfa4ec1dfb9c1d7da33/crop/205x176/2048x1405/resize/1200/f/webp/assets/multimedia/imagenes/2026/03/09/17730714033838.jpg,,"El aeropuerto de Mascate busca priorizar los vuelos gubernamentales y comerciales ante los intentos fallidos de reabrir otros aeródromos de la región.El aeropuerto de Mascate, en Omán, ha pedido a lo… [+4392 chars]",,2026-03-11 04:56:45+00:00
2514689542b46345bf68e514c7bc1f10,2026-03-04T18:00:00Z,'avalancha',www.elconfidencialdigital.com,es,0.7,"Lawine von Reiseabsagen von Spanien nach Oman, Jordanien und Dubai aufgrund des Krieges im Iran. Die Eskalation des Konflikts zwischen Iran, den USA und Israel hat bereits Auswirkungen auf den internationalen Tourismus.","Avalancha de cancelaciones de viajes desde España a Omán, Jordania y Dubái por la guerra en Irán","La escalada del conflicto entre Irán, Estados Unidos e Israel ya está teniendo consecuencias en el turismo internacional.","Avalanche of trip cancellations from Spain to Oman, Jordan and Dubai due to the war in Iran. The escalation of the conflict between Iran, the United States and Israel is already having consequences on international tourism.","Avalanche iter cancellorum ex Hispania ad Onam, Iordanem et Dubai ob bellum in Irania. Progressio certaminis inter Iran, Civitates Americae Unitas et Israel iam consectaria in voluptuaria internationali habet.",https://www.elconfidencialdigital.com/articulo/vivir/viajes-oriente-proximo/202603041316051007394.html,https://www.elconfidencialdigital.com/media/elconfidencialdigital/images/2026/03/04/2026030413182989232.jpg,http://web.archive.org/web/20260304195512/https://www.elconfidencialdigital.com/articulo/vivir/viajes-oriente-proximo/202603041316051007394.html,<ol><li>Agencias volcadas en cambios y reubicaciones</li><li>Destinos que siguen funcionando con normalidad</li><li>Aumentan las reservas para Tierra Santa</li><li>Un conflicto que desestabiliza el G… [+5828 chars],,2026-03-16 09:38:09+00:00
14f64eae532cdbae4325f6ad176987bc,2026-03-02T06:31:08Z,'avalancha',www.abc.es,es,0.9,"Vom Container zum Boot: Drogenhändler erweitern das andalusische Kokain-Einfallstor. Der Kampf gegen den Drogenhandel in Andalusien ist ein umfassender Krieg, insbesondere angesichts der Zunahme des Kokainhandels. Es werden nicht nur die Haschischrouten belegt, es werden auch neue Einfuhrwege eröffnet. Es ist eine Lawine, dass die Körper und Kräfte von…",Del contenedor a la lancha: los narcos amplían la puerta andaluza de la cocaína,"La lucha contra el narco en Andalucía es una guerra sin cuartel, sobre todo ante el aumento de tráfico de la cocaína. Ya no solo se ocupan las rutas del hachís, sino que se están abriendo nuevas vías de entrada . Es una avalancha, que los Cuerpos y Fuerzas de…","From the container to the boat: drug traffickers expand the Andalusian cocaine gateway. The fight against drug trafficking in Andalusia is an all-out war, especially given the increase in cocaine trafficking. Not only are the hashish routes occupied, but new entry routes are being opened. It is an avalanche, that the Bodies and Forces of…","A vase ad navem: mercatores mercatores pandunt porta cocaina Andalusiana. Pugna contra mercaturam medicamentorum in Andalusia est bellum allevum, praesertim auctum in mercatura cocaini. Non solum itinera hashish occupata sunt, sed viae novae aperiuntur. Avalanche, corpora et vires…",https://www.abc.es/espana/andalucia/malaga/contenedor-lancha-narcos-amplian-puerta-andaluza-cocaina-20260302193959-nts.html,https://s1.abcstatics.com/abc/www/multimedia/espana/2026/03/02/narcolancha-conil-puerto-U22638205168Wyh-1024x512@diario_abc.jpg,,"La lucha contra el narco en Andalucía es una guerra sin cuartel, sobre todo ante el aumento de tráfico de la cocaína. Ya no solo se ocupan las rutas del hachís, sino que se están abriendo nuevas vías… [+7524 chars]",,2026-03-16 09:38:09+00:00
fcfa76eeb616a71ee04959f3eb451948,2026-03-09T14:17:39Z,'avalancha',www.infosalus.com,es,0.9,"Der Spezialist warnt davor, dass die geistige Fähigkeit zur Projektion „einen ständigen Zustand ‚psychischer Entzündung‘“ verursacht. Der angeschlossene Forscher am Zentrum für Forschung zu neurologischen Erkrankungen in Madrid, Emiliano Bruner, hat erklärt, dass die „erstaunliche Fähigkeit, vergangene und zukünftige, imaginäre Welten zu projizieren“, „eine Lawine von Bildern und Worten ist, die eine …“ erzeugen.","Especialista alerta de que la capacidad mental de proyectar provoca ""un constante estado de 'inflamación psicológica'""","El investigador afiliado del Centro de Investigación en Enfermedades Neurológicas de Madrid, Emiliano Bruner, ha manifestado que la ""asombrosa capacidad de proyectar pasado y futuro, mundos imaginados"", es ""una avalancha de imágenes y palabras que generan un …","Specialist warns that the mental ability to project causes ""a constant state of 'psychological inflammation'."" The affiliated researcher at the Center for Research in Neurological Diseases of Madrid, Emiliano Bruner, has stated that the ""amazing ability to project past and future, imagined worlds,"" is ""an avalanche of images and words that generate a …","Specialista monet facultatem mentis proiiciendi causas ""perpetuum statum ""inflammationis psychologicae"""". Investigator affiliatus apud Centrum pro Research in Morbis Neurologicis Matritensis, Emiliano Bruner, affirmavit ""mirabilem facultatem prodendi praeteritos et futuros, mundos imaginatos"" esse ""avalanche imaginum et verborum quae generant ...",https://www.infosalus.com/salud-investigacion/noticia-especialista-alerta-capacidad-mental-proyectar-provoca-constante-estado-inflamacion-psicologica-20260309151739.html,https://img.europapress.es/fotoweb/fotonoticia_20260309151739_1200.jpg,,"MADRID, 9 Mar. (EUROPA PRESS) - 
   El investigador afiliado del Centro de Investigación en Enfermedades Neurológicas de Madrid, Emiliano Bruner, ha manifestado que la ""asombrosa capacidad de proyec… [+2455 chars]",,2026-03-17 09:13:19+00:00
1585b6e40ab021275921ca8ea14ce518,2026-03-10T17:36:37Z,'avalancha',www.lanacion.com.ar,es,0.9,Die Opposition fordert eine Ausweitung der öffentlichen Anhörungen zur Reform des Glaciers-Gesetzes. Angesichts der Flut an Teilnahmeanträgen fordert die Opposition die Einführung neuer Debattentage; Besorgnis der Regierungspartei über das Schicksal eines Schlüsselprojekts für Milei,La oposición reclama ampliar las audiencias públicas por la reforma de la ley de Glaciares,"Ante la avalancha de pedidos de participación, la oposición solicita sumar nuevas jornadas de debate; inquietud del oficialismo por la suerte de un proyecto clave para Milei","The opposition demands to expand public hearings for the reform of the Glaciers law. Given the avalanche of requests for participation, the opposition requests to add new days of debate; concern of the ruling party about the fate of a key project for Milei","Oppositio postulat ut publicas audientias pro reformatione legis Glaciers extendat. Datum NIVIS petitiones participationis, petitiones oppositionum novos dies disceptationis addunt; cura partium regendi circa fata key project pro Milei",https://www.lanacion.com.ar/politica/la-oposicion-reclama-ampliar-las-audiencias-publicas-por-la-reforma-de-la-ley-de-glaciares-nid10032026/,https://resizer.glanacion.com/resizer/v2/convocatoria-de-ambientalistas-y-otras-CTUESW3X3JCGNN3KC6FWSDX5BY.jpeg?auth=6e4d23a0f124ca37e6f1ace7b8086bde7cd360d1681345c185d6b235ecd5a550&width=1200&quality=85&smart=true&height=675,,"La Cámara de Diputados se apresta a instalar un récord: en apenas una semana, 18.000 personas se anotaron para participar de las audiencias públicas convocadas para debatir la reforma de la ley de Gl… [+2540 chars]",,2026-03-17 09:13:19+00:00
